5.76	S:	2724	M:	3375	H:	2744	R:	65	L:	21
5.775	S:	2724	M:	3375	H:	2744	R:	65	L:	21
5.79	S:	2724	M:	3375	H:	2744	R:	65	L:	21
5.805	S:	2724	M:	3375	H:	2744	R:	65	L:	21
5.82	S:	2689	M:	3567	H:	2758	R:	73	L:	21
5.835	S:	2689	M:	3567	H:	2758	R:	73	L:	21
5.85	S:	2689	M:	3567	H:	2758	R:	73	L:	21
5.865	S:	2689	M:	3567	H:	2758	R:	73	L:	21
5.88	S:	2689	M:	3567	H:	2758	R:	73	L:	21
5.895	S:	2689	M:	3180	H:	2758	R:	57	L:	21
5.91	S:	2689	M:	3180	H:	2758	R:	57	L:	21
5.925	S:	2689	M:	3180	H:	2758	R:	57	L:	21
5.94	S:	2631	M:	3180	H:	2781	R:	57	L:	21
5.955	S:	2631	M:	3180	H:	2781	R:	57	L:	21
5.97	S:	2631	M:	3180	H:	2781	R:	57	L:	21
5.985	S:	2631	M:	3567	H:	2781	R:	73	L:	22
6	S:	2631	M:	3567	H:	2781	R:	73	L:	22
6.015	S:	2564	M:	3567	H:	2808	R:	73	L:	22
6.03	S:	2564	M:	3567	H:	2808	R:	73	L:	22
6.045	S:	2564	M:	3567	H:	2808	R:	73	L:	22
6.06	S:	2564	M:	4620	H:	2808	R:	117	L:	21
6.075	S:	2564	M:	4620	H:	2808	R:	117	L:	21
6.09	S:	2564	M:	4620	H:	2808	R:	117	L:	21
6.105	S:	2526	M:	4620	H:	2823	R:	117	L:	21
6.12	S:	2526	M:	4620	H:	2823	R:	117	L:	21
6.135	S:	2526	M:	3540	H:	2823	R:	72	L:	21
6.15	S:	2526	M:	3540	H:	2823	R:	72	L:	21
6.165	S:	2526	M:	3540	H:	2823	R:	72	L:	21
6.18	S:	2526	M:	3540	H:	2823	R:	72	L:	21
6.195	S:	2526	M:	3540	H:	2823	R:	72	L:	21
6.21	S:	2526	M:	3540	H:	2823	R:	72	L:	21
6.225	S:	2544	M:	3324	H:	2816	R:	63	L:	21
6.24	S:	2544	M:	3324	H:	2816	R:	63	L:	21
6.255	S:	2544	M:	3324	H:	2816	R:	63	L:	21
6.27	S:	2544	M:	3324	H:	2816	R:	63	L:	21
6.285	S:	2544	M:	3324	H:	2816	R:	63	L:	21
6.3	S:	2594	M:	3615	H:	2796	R:	75	L:	21
6.315	S:	2594	M:	3615	H:	2796	R:	75	L:	21
6.33	S:	2594	M:	3615	H:	2796	R:	75	L:	21
6.345	S:	2594	M:	3615	H:	2796	R:	75	L:	21
6.36	S:	2594	M:	3615	H:	2796	R:	75	L:	21
6.375	S:	2594	M:	3372	H:	2796	R:	65	L:	20
6.39	S:	2594	M:	3372	H:	2796	R:	65	L:	20
6.405	S:	2594	M:	3372	H:	2796	R:	65	L:	20
6.42	S:	2654	M:	3372	H:	2772	R:	65	L:	20
6.435	S:	2654	M:	3372	H:	2772	R:	65	L:	20
6.45	S:	2654	M:	3372	H:	2772	R:	65	L:	20
6.465	S:	2654	M:	3255	H:	2772	R:	60	L:	20
6.48	S:	2654	M:	3255	H:	2772	R:	60	L:	20
6.495	S:	2699	M:	3255	H:	2754	R:	60	L:	20
6.51	S:	2699	M:	3255	H:	2754	R:	60	L:	20
6.525	S:	2699	M:	3255	H:	2754	R:	60	L:	20
6.54	S:	2699	M:	3711	H:	2754	R:	79	L:	19
6.555	S:	2699	M:	3711	H:	2754	R:	79	L:	19
